id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
46d50339,759,41,228,387,146,6,759,2,1,1,299,1171,792,10,10,1,13,3,481,46
22a62523,2,0,0,1,1,0,2,0,0,0,2,7,4,0,0,0,0,0,2,0
dd73120f,35,0,3,13,21,2,35,3,1,2,27,190,91,3,1,1,1,0,25,6
7d9b37bf,293,1,26,117,156,26,293,13,5,8,161,1020,363,17,8,11,22,18,192,54
2e52206e,612,21,72,296,251,55,612,21,14,7,289,1242,478,6,6,1,37,17,418,87
7cab69b5,1345,148,664,646,40,17,1345,2,1,1,710,3989,2259,10,7,0,10,2,808,1
e4a26a91,467,30,134,302,32,2,467,8,4,4,228,1164,578,10,3,0,6,4,280,3
a56bd2ee,519,438,514,5,0,0,519,0,0,0,222,1576,1188,0,0,0,0,0,165,0
acde3581,119,1,13,43,65,9,119,15,4,11,91,685,251,11,6,6,15,16,90,38
0eb03d5b,1000,109,516,478,16,2,1000,7,5,2,577,3310,2042,11,6,0,4,0,569,0
f36c432f,175,3,15,85,78,14,175,5,1,4,106,607,303,7,8,1,11,3,130,17
39901146,193,3,7,87,100,24,193,8,2,6,86,358,112,5,3,2,16,10,146,31
f323d995,1870,258,943,856,77,49,1870,7,4,3,955,4971,3215,10,4,1,12,3,1114,11
d29202c2,104,1,9,45,51,9,104,13,5,8,61,299,77,2,4,2,12,11,86,28
b8d22478,785,5,92,295,416,53,784,89,46,43,533,3448,1780,62,40,22,35,40,571,134
81d3318f,1256,4,115,646,523,92,1252,82,39,43,889,6392,3260,109,79,32,71,59,994,221
cc77354e,1709,122,840,803,83,17,1709,15,10,5,1046,5696,3511,19,16,0,8,7,1077,7
19a12bed,597,34,226,286,93,10,597,29,22,7,299,2272,1290,24,16,5,16,10,320,17
b4c816a9,150,2,5,63,82,33,150,6,4,2,84,389,134,7,4,6,20,7,120,46
8b66d9cc,716,6,59,341,339,40,716,81,44,37,490,3310,1746,59,37,18,39,37,551,102
a4527d33,40,36,40,0,0,0,40,0,0,0,19,96,56,0,0,0,0,0,11,0
51dbeea9,1632,123,554,947,136,22,1632,4,4,0,945,4564,2715,31,15,2,8,7,1145,44
8c955557,226,2,15,57,162,33,226,39,16,23,160,1511,596,25,16,15,21,11,165,63
0515a4cb,1136,138,530,581,32,13,1136,4,3,1,453,2525,1546,10,8,3,10,3,532,3
796b1c41,629,6,70,391,177,20,629,41,24,17,348,1848,836,21,16,2,33,23,410,60
2677a1de,1477,5,72,627,797,129,1473,80,46,34,787,4829,2364,80,53,33,88,69,971,235
aef6e670,1676,98,542,1058,88,7,1676,13,5,8,1071,5924,3373,23,24,1,8,12,1233,6
b1adaefa,83,9,44,37,2,2,83,0,0,0,34,228,145,0,0,0,0,0,45,0
c0b3669f,51,2,5,22,26,8,51,4,1,3,33,202,82,3,3,2,6,9,38,15
ab096c6f,2316,149,990,1078,261,32,2316,19,12,7,1060,5902,4016,43,22,2,22,5,1484,56
6b2c894b,1279,75,431,587,291,4,1279,53,25,28,552,4511,2779,88,62,2,35,15,592,57
fcbcbd94,596,15,45,266,291,77,593,24,15,9,374,1875,631,25,10,17,67,25,464,133
86574238,50,0,5,42,3,0,50,0,0,0,40,151,37,0,0,0,5,2,45,3
a46472d0,1266,99,590,647,41,15,1266,10,8,2,760,5060,3004,33,11,1,14,9,816,6
e6eadfb8,1313,53,390,664,270,5,1313,27,17,10,672,3636,2335,49,57,0,17,9,742,76
dc366c36,985,817,981,4,0,0,985,1,1,0,471,2950,1902,0,0,0,0,0,342,0
4d1666ff,2420,245,1228,1143,79,24,2420,15,13,2,1377,8121,5465,32,15,1,15,9,1478,3
77cf6852,1793,123,580,854,377,21,1793,22,8,14,698,3444,1963,53,27,6,34,13,803,74
9a506145,661,39,187,422,56,8,661,7,4,3,347,1451,710,7,5,0,13,5,387,0
41e7ef1c,679,20,135,298,251,35,679,22,12,10,307,1162,639,18,15,8,17,9,421,110
3d3b0206,164,5,23,88,54,2,164,4,1,3,81,390,135,2,2,0,9,8,104,20
4bf69118,1606,56,393,797,438,8,1606,41,23,18,695,3105,1842,37,35,1,30,15,775,108
397ba086,3,0,2,1,0,0,3,0,0,0,1,2,0,0,0,0,0,2,1,0
7cdda3bf,35,1,5,17,15,4,35,5,1,4,22,117,64,2,1,1,4,2,19,1
7cdda3bf,1336,24,103,605,647,134,1336,97,42,55,770,4842,2715,100,62,27,89,60,1016,246
