id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
bcb2ccd8,Péter Gulácsi,hu HUN,GK,RB Leipzig,32-309,1990,6,6,540,6.0,10,1.67,26,17,65.4,2,2,2,2,33.3,1,1,0,0,0.0,Matches
ad3389d5,Lukáš Hrádecký,fi FIN,GK,Leverkusen,33-107,1989,22,22,1979,22.0,35,1.59,99,66,69.7,9,4,9,5,22.7,5,5,0,0,0.0,Matches
fa4cabd1,Jan Jakob Olschowsky,de GER,GK,M'Gladbach,21-113,2001,2,2,180,2.0,4,2.00,14,10,71.4,1,0,1,0,0.0,0,0,0,0,,Matches
cd59b9df,Gregor Kobel,ch SUI,GK,Dortmund,25-095,1997,18,18,1620,18.0,19,1.06,82,63,76.8,14,0,4,8,44.4,0,0,0,0,,Matches
dc366c36,Tomáš Koubek,cz CZE,GK,Augsburg,30-197,1992,4,4,360,4.0,9,2.25,25,16,64.0,0,2,2,0,0.0,0,0,0,0,,Matches
8a6ab963,Andrey Lunyov,ru RUS,GK,Leverkusen,31-118,1991,1,1,90,1.0,2,2.00,4,2,50.0,0,0,1,0,0.0,0,0,0,0,,Matches
b56dd813,Alexander Meyer,de GER,GK,Dortmund,31-332,1991,5,5,450,5.0,9,1.80,23,14,60.9,2,1,2,1,20.0,0,0,0,0,,Matches
cbac6ec9,Florian Müller,de GER,GK,Stuttgart,25-118,1997,19,19,1710,19.0,34,1.79,87,53,62.1,3,7,9,1,5.3,1,1,0,0,0.0,Matches
8778c910,Manuel Neuer,de GER,GK,Bayern Munich,36-349,1986,12,12,1080,12.0,11,0.92,44,33,79.5,7,4,1,4,33.3,2,2,0,0,0.0,Matches
bdedffac,Ørjan Nyland,no NOR,GK,RB Leipzig,32-182,1990,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
c631f952,Jonas Omlin,ch SUI,GK,M'Gladbach,29-060,1994,7,7,570,6.3,12,1.89,30,18,63.3,2,1,4,1,14.3,1,1,0,0,0.0,Matches
0a1cb833,Jiří Pavlenka,cz CZE,GK,Werder Bremen,30-331,1992,23,23,2008,22.3,42,1.88,116,75,64.7,9,3,11,4,17.4,2,1,1,0,50.0,Matches
b90c4a43,Diant Ramaj,de GER,GK,Eint Frankfurt,21-173,2001,1,1,90,1.0,1,1.00,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,Matches
9f941969,Manuel Riemann,de GER,GK,Bochum,34-183,1988,24,24,2160,24.0,56,2.33,147,91,66.7,7,1,16,3,12.5,12,7,3,2,30.0,Matches
a70b8345,Frederik Rønnow,dk DEN,GK,Union Berlin,30-219,1992,19,19,1710,19.0,16,0.84,76,60,81.6,12,4,3,7,36.8,2,2,0,0,0.0,Matches
87436846,Marvin Schwäbe,de GER,GK,Köln,27-320,1995,24,24,2160,24.0,38,1.58,90,55,62.2,6,9,9,5,20.8,5,4,1,0,20.0,Matches
0d55d942,Alexander Schwolow,de GER,GK,Schalke 04,30-282,1992,17,17,1530,17.0,41,2.41,102,61,62.7,2,3,12,2,11.8,3,3,0,0,0.0,Matches
0d8a37c2,Tobias Sippel,de GER,GK,M'Gladbach,34-354,1988,5,4,420,4.7,9,1.93,24,15,62.5,1,1,2,1,25.0,0,0,0,0,,Matches
420c18a1,Yann Sommer,ch SUI,GK,M'Gladbach,34-084,1988,10,10,900,10.0,14,1.40,60,47,80.0,4,4,2,3,30.0,2,2,0,0,0.0,Matches
420c18a1,Yann Sommer,ch SUI,GK,Bayern Munich,34-084,1988,8,8,720,8.0,9,1.13,21,12,57.1,4,3,1,2,25.0,0,0,0,0,,Matches
ce17b5eb,Kevin Trapp,de GER,GK,Eint Frankfurt,32-246,1990,22,22,1980,22.0,32,1.45,82,51,62.2,11,5,6,5,22.7,1,1,0,0,0.0,Matches
7d3e7da6,Sven Ulreich,de GER,GK,Bayern Munich,34-220,1988,3,3,270,3.0,2,0.67,8,5,75.0,3,0,0,2,66.7,1,0,1,0,100.0,Matches
5c4bf6ba,Robin Zentner,de GER,GK,Mainz 05,28-134,1994,17,17,1530,17.0,24,1.41,67,42,64.2,7,4,6,6,35.3,2,0,1,1,100.0,Matches
9b688ae1,Michael Zetterer,de GER,GK,Werder Bremen,27-242,1995,1,0,62,0.7,1,1.45,6,5,83.3,0,0,0,0,,0,0,0,0,,Matches
