id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
49136c42,26,17,17,9,0,13,28,15,44,31,13,59,85,118,4
4914ed4a,7,6,7,0,0,1,2,1,4,1,3,6,13,8,0
4a537185,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4a57580c,11,7,7,2,2,5,10,5,5,0,5,6,17,7,0
4a987ffa,6,4,2,2,2,1,7,6,6,0,6,5,11,7,0
4b6960d2,23,16,12,8,3,9,18,9,14,3,11,29,52,43,0
4b96c347,22,13,4,12,6,12,34,22,17,0,17,15,37,9,0
4bd00a50,5,3,5,0,0,3,7,4,1,1,0,3,8,12,0
4be0b467,15,10,3,9,3,4,18,14,6,3,3,5,20,16,0
4bf69118,21,12,15,4,2,14,27,13,15,3,12,26,47,27,0
4c4ffacc,25,11,17,8,0,7,31,24,14,2,12,18,43,36,0
4c5b714f,58,34,26,29,3,37,52,15,20,5,15,50,108,37,2
4e0afc5d,50,33,35,13,2,27,48,21,15,6,9,17,67,34,0
4e7db402,1,0,1,0,0,1,1,0,1,0,1,0,1,14,0
4e9957ff,0,0,0,0,0,0,0,0,2,1,1,1,1,3,0
4eb0686f,6,1,2,2,2,2,9,7,9,0,9,1,7,2,0
4ef705ab,6,3,1,4,1,3,3,0,2,0,2,1,7,2,0
4f255115,127,68,47,62,18,48,92,44,39,11,28,60,187,47,0
5046b7d4,9,6,1,7,1,4,12,8,9,0,9,9,18,9,0
514270e8,2,0,1,1,0,1,5,4,1,0,1,6,8,1,0
5148dcc5,33,15,5,15,13,10,36,26,23,0,23,16,49,7,0
5167c97e,48,32,21,21,6,23,37,14,29,6,23,35,83,60,0
51b41c5c,51,31,21,24,6,20,54,34,21,11,10,53,104,46,0
51c30111,3,2,0,3,0,2,5,3,4,3,1,4,7,2,1
51dbeea9,31,26,17,11,3,10,26,16,16,4,12,15,46,37,1
5219ab4a,43,20,12,20,11,17,38,21,24,1,23,45,88,46,0
5313ed43,16,8,3,10,3,4,26,22,16,5,11,34,50,23,1
5314e067,53,33,30,16,7,29,45,16,17,2,15,21,74,38,0
539b4f25,4,2,3,1,0,4,6,2,5,4,1,6,10,30,1
53f6306f,23,15,7,10,6,5,18,13,15,2,13,9,32,5,0
542cc80f,46,26,25,19,2,17,40,23,25,5,20,47,93,17,2
54d51e22,74,45,39,33,2,36,89,53,25,1,24,27,101,35,0
5515376c,45,26,32,13,0,24,50,26,20,7,13,69,114,56,0
562a4799,60,35,45,15,0,32,58,26,44,27,17,60,120,132,1
