id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51a3c4c8,Felipe,br BRA,DF,Atlético Madrid,33-307,1989,2.2,149,9,56,90,5,2,149,2,1,50.0,1,50.0,102,581,332,2,0,0,0,0,98,1,Matches
15d0c248,Luiz Felipe,it ITA,DF,Betis,25-362,1997,11.5,634,110,350,272,13,5,634,6,3,50.0,3,50.0,329,1437,708,1,0,0,3,0,378,0,Matches
8aafd64f,João Félix,pt POR,"FW,MF",Atlético Madrid,23-129,1999,7.2,322,3,23,158,142,21,322,24,6,25.0,14,58.3,211,1077,554,17,16,2,20,12,260,42,Matches
e5d01ecf,Kiko Femenía,es ESP,DF,Villarreal,32-045,1991,9.9,670,34,239,277,161,6,670,10,5,50.0,2,20.0,373,1999,1002,26,22,1,5,6,431,42,Matches
a01c3d54,Aitor Fernández,es ESP,GK,Osasuna,31-320,1991,13.0,512,427,508,4,0,0,512,0,0,,0,,277,1343,899,0,0,0,1,0,200,0,Matches
aa677a35,Álex Fernández,es ESP,"MF,FW",Cádiz,30-155,1992,15.8,732,31,157,408,170,22,731,7,3,42.9,2,28.6,404,1790,763,16,18,3,16,23,504,23,Matches
f127d782,Álvaro Fernández,es ESP,GK,Espanyol,24-340,1998,11.0,382,296,375,7,0,0,382,0,0,,0,,174,1053,714,0,0,0,0,1,124,0,Matches
e08647d6,Carlos Fernández,es ESP,FW,Real Sociedad,26-301,1996,4.5,158,3,18,61,82,24,158,17,10,58.8,5,29.4,93,535,189,5,4,3,12,5,121,39,Matches
f25b010f,Federico Fernández,ar ARG,DF,Elche,34-026,1989,1.0,30,11,24,5,1,0,30,0,0,,0,,5,11,6,0,0,0,1,0,2,0,Matches
b86a64b2,Joaquín Fernández,es ESP,DF,Valladolid,26-292,1996,16.8,872,133,509,343,20,13,872,0,0,,0,,482,2328,1280,6,3,0,5,1,553,1,Matches
dabb2827,Fernando,es ESP,GK,Almería,32-282,1990,24.5,979,877,975,4,0,0,979,0,0,,0,,499,2599,1634,0,0,0,0,0,395,0,Matches
41f32541,Fernando,br BRA,"MF,DF",Sevilla,35-237,1987,12.7,823,67,304,413,110,3,823,3,2,66.7,0,0.0,487,2047,903,5,15,0,10,10,551,10,Matches
eb82b6f1,Fidel,es ESP,"MF,FW",Elche,33-143,1989,8.7,436,6,63,209,173,19,435,33,11,33.3,18,54.5,293,1609,897,27,17,2,17,13,320,45,Matches
45e17712,Dimitri Foulquier,fr FRA,"DF,MF",Valencia,29-361,1993,12.4,700,35,209,293,205,12,700,16,7,43.8,9,56.3,344,2001,1167,27,19,4,24,5,377,48,Matches
6c7762c3,Juan Foyth,ar ARG,DF,Villarreal,25-066,1998,12.0,880,49,249,466,178,12,880,32,14,43.8,15,46.9,471,2970,1763,33,29,1,9,11,533,10,Matches
29d0f2ac,Iván Fresneda,es ESP,DF,Valladolid,18-172,2004,11.2,740,52,245,329,174,7,740,28,9,32.1,12,42.9,372,2067,1011,25,19,4,12,11,406,65,Matches
a4b00319,Javi Galán,es ESP,DF,Celta Vigo,28-120,1994,25.1,1798,57,535,760,529,26,1798,117,53,45.3,49,41.9,1033,6474,3719,94,72,15,50,33,1048,161,Matches
91f7631f,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,29-225,1993,18.4,1019,26,227,631,172,2,1019,24,10,41.7,9,37.5,584,2425,991,16,10,0,10,12,645,14,Matches
a10361d2,Aleix García,es ESP,MF,Girona,25-264,1997,23.8,1719,64,362,933,436,21,1719,24,13,54.2,8,33.3,964,4560,2105,39,31,7,18,11,1200,66,Matches
90bbd822,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,30-143,1992,22.4,933,19,149,233,567,76,933,39,13,33.3,21,53.8,569,3295,1656,88,21,30,33,15,593,212,Matches
e7f4603c,Borja García,es ESP,"MF,FW",Girona,32-137,1990,5.9,258,6,51,142,65,9,258,9,6,66.7,2,22.2,175,839,331,7,6,0,6,8,193,22,Matches
661e2822,Carlos García,es ESP,DF,Cádiz,22-255,2000,0.3,28,2,12,15,1,1,28,1,1,100.0,0,0.0,15,50,27,0,0,0,0,0,17,0,Matches
240d3a0b,Dani García,es ESP,MF,Athletic Club,32-299,1990,10.3,537,37,124,334,83,4,537,1,1,100.0,0,0.0,259,731,270,4,5,0,4,2,307,3,Matches
3e42f707,David García,es ESP,DF,Osasuna,29-033,1994,21.5,1226,144,571,621,37,17,1226,3,3,100.0,0,0.0,643,3112,1573,10,3,0,6,1,709,3,Matches
