id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
3c6089ab,Thomas Müller,de GER,"FW,MF",Bayern Munich,33-179,1989,11.0,617,10,55,233,329,78,617,8,4,50.0,4,50.0,358,1115,576,21,11,9,30,11,495,119,Matches
2c0558b8,Jamal Musiala,de GER,"MF,FW",Bayern Munich,20-013,2003,17.3,963,12,93,451,432,109,963,83,43,51.8,35,42.2,716,3874,1782,54,39,24,58,55,757,146,Matches
9ff8ec4a,Suliman Mustapha,at AUT,"FW,MF",Mainz 05,21-291,2001,0.8,36,0,1,18,18,4,36,3,2,66.7,1,33.3,16,180,132,5,3,2,5,2,23,7,Matches
441197b8,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,23-203,1999,21.9,1542,183,824,673,54,18,1542,5,3,60.0,2,40.0,893,4246,2283,12,8,1,11,4,957,3,Matches
e110ea4b,Nathan N'Goumou,fr FRA,FW,M'Gladbach,22-362,2000,3.6,146,6,25,44,78,11,146,13,4,30.8,7,53.8,68,421,173,10,3,5,9,2,94,28,Matches
61590953,Stanley N'Soki,fr FRA,DF,Hoffenheim,23-336,1999,12.1,794,49,344,430,26,7,794,14,8,57.1,4,28.6,515,2373,1274,13,4,0,12,4,520,11,Matches
30261ba1,Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,23-017,2000,4.2,266,9,84,127,60,3,266,6,4,66.7,2,33.3,135,616,306,7,5,1,4,8,154,17,Matches
e79269bd,Luca Netz,de GER,"DF,FW",M'Gladbach,19-300,2003,2.6,175,17,74,65,38,3,175,6,3,50.0,3,50.0,58,302,168,5,2,2,4,1,82,11,Matches
8778c910,Manuel Neuer,de GER,GK,Bayern Munich,36-349,1986,12.0,528,436,519,8,2,2,528,0,0,,0,,338,1534,910,0,0,0,1,0,318,0,Matches
36a59ba4,Florian Neuhaus,de GER,MF,M'Gladbach,25-360,1997,6.7,331,11,48,181,105,22,331,19,6,31.6,10,52.6,209,807,468,8,9,2,11,8,244,24,Matches
bc249af8,Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22-234,2000,3.8,86,0,7,30,54,17,86,11,4,36.4,7,63.6,53,361,134,4,5,3,12,8,57,17,Matches
d6862409,Florian Niederlechner,de GER,"FW,MF",Augsburg,32-138,1990,10.1,332,13,40,143,150,39,332,19,4,21.1,12,63.2,142,487,175,1,5,1,16,11,189,51,Matches
d6862409,Florian Niederlechner,de GER,FW,Hertha BSC,32-138,1990,4.1,118,6,9,52,58,15,118,9,3,33.3,5,55.6,54,224,110,5,2,2,4,4,69,13,Matches
a45241d5,Justin Njinmah,de GER,FW,Dortmund,22-116,2000,0.2,4,0,0,1,3,1,4,1,0,0.0,1,100.0,6,26,8,1,0,0,0,2,5,4,Matches
7c56da38,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,25-117,1997,15.8,645,12,49,279,324,87,642,48,20,41.7,21,43.8,450,2222,893,34,22,17,33,28,503,117,Matches
0cc5f4a5,Lukas Nmecha,de GER,FW,Wolfsburg,24-087,1998,9.7,306,4,17,127,164,34,306,25,9,36.0,8,32.0,182,1009,301,15,6,5,38,10,244,67,Matches
