goals,shot,shot_on_target,tot_shot_dist,fk,pk,att_pk,xG,npxG,G__xG,npG__npxG,season,comp,id
1,7,3,105.0,0,0,0,1.8,1.8,-0.8,-0.8,22,EL,555d5edd
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,55b93ae0
0,1,0,26.4,0,0,0,0.0,0.0,0.0,0.0,22,EL,55c95c3e
1,4,1,54.4,0,0,0,0.5,0.5,0.5,0.5,22,EL,56208b05
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,5631b735
0,4,1,36.4,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,563cbac0
1,3,1,57.6,1,0,0,0.2,0.2,0.8,0.8,22,EL,56413b1f
0,2,0,54.8,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,56545648
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,56901a62
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,56b1933d
0,10,0,107.0,0,0,0,0.8,0.8,-0.8,-0.8,22,EL,56f6f826
0,5,2,126.0,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,56f7a928
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,56f99ec7
2,17,6,321.3,1,0,0,1.8,1.8,0.2,0.2,22,EL,5715bb71
0,2,1,24.4,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,574fff8c
0,1,0,11.2,0,0,0,0.0,0.0,0.0,0.0,22,EL,5777eca0
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,577efaec
2,6,2,90.0,0,0,0,1.1,1.1,0.9,0.9,22,EL,57d88cf9
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,57df7a11
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,58027adc
0,2,0,43.8,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,58a9a4d9
1,10,2,205.0,1,0,0,1.0,1.0,0.0,0.0,22,EL,58ae47b2
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,58f077c0
0,5,0,58.0,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,595e6f3e
0,2,0,59.8,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,5976f83e
3,21,8,392.7,1,0,0,2.0,2.0,1.0,1.0,22,EL,5a04fd92
4,8,3,91.2,0,1,1,2.8,2.1,1.2,0.9,22,EL,5a068ec6
1,4,2,71.2,0,0,0,0.3,0.3,0.7,0.7,22,EL,5ab0ea87
0,1,0,4.2,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,5ad50391
6,27,9,1171.8,0,2,2,4.4,2.9000000000000004,1.5999999999999999,1.1,22,EL,5b3d1a7a
1,4,2,49.2,0,0,0,0.7,0.7,0.3,0.3,22,EL,5b479568
1,6,4,74.4,0,0,0,1.0,1.0,0.0,0.0,22,EL,5b5c2228
0,1,0,7.2,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,5b9512c5
2,13,4,250.9,1,0,0,1.0,1.0,1.0,1.0,22,EL,5c397195
1,8,1,165.6,1,0,0,0.7,0.7,0.3,0.3,22,EL,5c74c0f5
0,4,0,70.8,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,5c7845f6
0,4,1,82.8,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,5c78cb9e
0,1,0,25.5,0,0,0,0.0,0.0,0.0,0.0,22,EL,5ca20b7a
1,14,1,305.2,2,0,0,1.1,1.1,-0.1,-0.1,22,EL,5caa62a7
1,5,1,122.5,0,0,0,1.0,1.0,0.0,0.0,22,EL,5cdddffa
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,5ce0b5ba
6,26,11,395.2,0,0,0,4.7,4.7,1.3,1.3,22,EL,5ceba7fc
0,1,0,25.1,0,0,0,0.0,0.0,0.0,0.0,22,EL,5cec2487
0,2,1,29.8,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,5cfec13d
0,4,2,42.4,0,0,0,0.5,0.5,-0.5,-0.5,22,EL,5d4f7d61
0,1,0,12.0,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,5ddb8f9f
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,5dfc6ad5
0,4,1,50.8,0,0,0,0.8,0.8,-0.8,-0.8,22,EL,5e167a35
0,7,1,168.7,0,0,0,0.3,0.3,-0.3,-0.3,22,EL,5e42afa3
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,5e7fff2d
2,11,2,209.0,1,0,0,0.9,0.9,1.1,1.1,22,EL,5e861944
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,5e8936be
0,8,4,149.6,0,0,0,0.5,0.5,-0.5,-0.5,22,EL,5ea8ef20
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,5eb77bef
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,5ef3d210
0,7,0,196.7,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,5f09991f
2,14,4,163.8,0,0,0,4.2,4.2,-2.2,-2.2,22,EL,5f3d00d1
0,2,2,40.4,1,0,0,0.1,0.1,-0.1,-0.1,22,EL,5fcb90ac
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,6011e63a
0,1,0,10.9,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,60c07b31
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,617f2e27
0,1,0,21.5,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,62d0dcc5
0,3,0,66.9,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,6412cc03
0,7,2,128.1,1,0,0,0.7,0.7,-0.7,-0.7,22,EL,6421ec64
1,6,2,117.0,0,0,0,0.4,0.4,0.6,0.6,22,EL,6438d426
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,64748421
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,64b08de7
2,13,3,170.3,0,0,0,2.7,2.7,-0.7,-0.7,22,EL,64f69877
1,5,1,104.0,0,0,0,0.4,0.4,0.6,0.6,22,EL,6510079f
0,3,0,48.6,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,65159211
4,31,12,635.5,0,0,1,3.9,3.1,0.1,0.9,22,EL,6603fed7
1,15,5,181.5,0,0,0,2.0,2.0,-1.0,-1.0,22,EL,6613c819
0,5,0,126.5,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,6637e6a7
0,3,0,70.8,0,0,0,0.3,0.3,-0.3,-0.3,22,EL,66c52a77
0,6,2,192.0,0,0,1,1.0,0.2,-1.0,-0.2,22,EL,6800f515
0,4,1,76.8,0,0,0,0.6,0.6,-0.6,-0.6,22,EL,683a8f5f
1,4,1,55.6,1,0,0,0.6,0.6,0.4,0.4,22,EL,6853490f
0,1,1,25.2,0,0,0,0.0,0.0,0.0,0.0,22,EL,688fcea2
2,4,2,61.2,0,0,0,1.2,1.2,0.8,0.8,22,EL,691f64f5
1,2,1,21.2,0,0,0,0.3,0.3,0.7,0.7,22,EL,692cd6de
0,2,0,29.2,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,697dc00a
0,2,0,47.0,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,6af56975
0,1,0,16.7,0,0,0,0.0,0.0,0.0,0.0,22,EL,6afcaaa3
0,1,0,15.2,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,6b0802ea
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,6b21b7b5
1,3,1,43.5,0,0,0,0.8,0.8,0.2,0.2,22,EL,6b47c5db
0,1,0,4.2,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,6b8887c2
0,3,2,28.5,0,0,0,0.5,0.5,-0.5,-0.5,22,EL,6b88c810
0,3,0,48.0,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,6b994195
0,5,1,108.0,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,6bb2c084
0,1,0,6.2,0,0,0,0.3,0.3,-0.3,-0.3,22,EL,6be813ab
1,1,1,15.7,0,0,0,0.1,0.1,0.9,0.9,22,EL,6c249ea7
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,6c8ddd52
3,10,5,175.0,0,0,0,1.0,1.0,2.0,2.0,22,EL,6cbf8d0d
0,2,0,34.2,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,6ce43701
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,6de23ab0
0,5,2,134.5,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,6e4df551
2,2,2,15.6,0,0,0,0.3,0.3,1.7,1.7,22,EL,6eee05f1
0,1,0,17.1,0,0,0,0.0,0.0,0.0,0.0,22,EL,6f3cc2fe
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,6f4e1c93
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,6f51e382
0,1,0,21.0,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,6f5f82c0
0,2,0,16.4,0,0,0,0.4,0.2,-0.4,-0.2,22,EL,6fd8a334
0,2,2,16.8,0,0,0,0.3,0.3,-0.3,-0.3,22,EL,6ff91a3a
0,3,0,43.8,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,7120a04d
0,5,3,111.5,1,0,0,0.4,0.4,-0.4,-0.4,22,EL,712dd708
0,4,1,98.8,0,0,0,0.3,0.3,-0.3,-0.3,22,EL,7155e3e1
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,716e7308
0,2,0,59.4,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,7220ffd7
1,8,3,147.2,0,0,0,1.1,1.1,-0.1,-0.1,22,EL,72984eee
2,11,5,204.6,0,0,0,1.6,1.6,0.4,0.4,22,EL,72a99e38
0,4,1,54.8,0,0,0,0.5,0.5,-0.5,-0.5,22,EL,72c01cfb
0,1,0,22.3,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,73000a79
0,1,1,13.4,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,73b9fa8a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,73fc8cc3
0,2,0,43.2,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,745ca0a3
0,5,0,72.5,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,7483d9f9
1,7,2,87.5,0,0,0,1.1,1.1,-0.1,-0.1,22,EL,74d4cec6
0,2,1,22.2,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,74f2e748
0,3,0,33.9,0,0,0,0.3,0.3,-0.3,-0.3,22,EL,751a0fb5
4,19,10,334.4,0,1,1,3.8,3.1,0.2,-0.1,22,EL,75645f0e
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,75a72a99
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,76c98b58
0,7,2,131.6,0,0,0,0.8,0.8,-0.8,-0.8,22,EL,76ff8d0d
0,3,0,60.3,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,770d7eb8
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,778ef829
0,1,0,22.4,0,0,0,0.0,0.0,0.0,0.0,22,EL,77bf714c
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,780e3631
2,7,4,83.3,0,0,0,0.5,0.5,1.5,1.5,22,EL,78e68b4d
0,1,0,11.8,0,0,0,0.0,0.0,0.0,0.0,22,EL,79083382
0,2,0,36.6,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,794364d7
3,15,6,211.5,0,0,0,3.7,3.7,-0.7,-0.7,22,EL,79c84d1c
0,2,0,52.8,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,7a2cf111
0,1,0,14.1,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,7a4cea18
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,7b456af7
0,1,0,24.2,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,7b4c1f6e
0,5,2,79.0,0,0,0,0.5,0.5,-0.5,-0.5,22,EL,7b9ecf02
0,1,0,32.4,0,0,0,0.0,0.0,0.0,0.0,22,EL,7bb0fe4a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,7bcc0708
2,11,3,226.6,0,0,1,2.0,1.2,0.0,0.8,22,EL,7be09c86
0,9,1,207.0,1,0,0,0.3,0.3,-0.3,-0.3,22,EL,7bf8ad6c
0,2,0,27.6,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,7c104bb7
0,2,0,46.2,0,0,0,0.0,0.0,0.0,0.0,22,EL,7c2965bb
0,2,0,19.8,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,7c3ed041
4,15,7,274.5,0,1,1,3.1,2.4,0.9,0.6,22,EL,7c56da38
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,7c7fdb0f
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,7cb9de24
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,7cd78926
0,3,0,84.3,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,7d06360d
0,8,2,122.4,0,0,0,0.9,0.9,-0.9,-0.9,22,EL,7d08063d
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,7d2d3329
0,4,0,82.0,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,7e56d3db
0,3,1,80.7,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,7ee64741
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,7ef181cf
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,7f40333d
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,7fa4e703
0,6,3,126.6,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,7fe90ccd
0,1,0,9.7,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,80490d7f
1,5,1,99.5,0,0,0,0.6,0.6,0.4,0.4,22,EL,80556f08
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,807cb743
1,7,1,126.0,0,0,0,0.7,0.7,0.3,0.3,22,EL,8104e41e
0,2,0,36.8,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,81442ecb
0,1,0,11.2,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,816bdfdd
1,5,1,82.5,0,0,0,0.8,0.8,0.2,0.2,22,EL,819aa8e7
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,81a4c239
1,2,1,16.8,0,0,0,0.9,0.9,0.1,0.1,22,EL,81d3318f
1,3,1,57.9,0,0,0,0.8,0.8,0.2,0.2,22,EL,822d51d7
0,1,1,9.3,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,82518f62
0,4,0,117.6,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,82671804
1,3,2,100.5,2,0,0,0.1,0.1,0.9,0.9,22,EL,826e8b63
0,15,4,243.0,0,0,0,1.5,1.5,-1.5,-1.5,22,EL,82927de4
0,1,0,16.2,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,82a39b66
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,82b1198a
0,4,0,74.4,0,0,0,0.3,0.3,-0.3,-0.3,22,EL,82e9b1bb
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,8321285a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,833a8fbc
1,10,4,175.0,0,1,1,1.8,1.1,-0.8,-1.1,22,EL,834d0be5
0,3,2,57.6,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,83e4643e
2,7,3,68.6,0,0,0,1.7,1.7,0.3,0.3,22,EL,84399660
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,8494acc4
2,8,5,119.2,1,0,0,1.4,1.4,0.6,0.6,22,EL,849c826a
4,14,5,193.2,0,1,2,3.3,1.6,0.7,1.4,22,EL,85613cf0
0,8,1,209.6,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,85937928
0,2,0,39.6,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,85bed4ee
1,6,2,72.6,0,0,0,1.0,1.0,0.0,0.0,22,EL,864163f3
1,7,2,126.0,0,0,0,0.7,0.7,0.3,0.3,22,EL,8696bc90
1,7,3,154.0,1,0,0,0.7,0.7,0.3,0.3,22,EL,86b575a7
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,86bf27f0
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,86dd16a8
0,2,2,46.0,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,871961e8
0,2,0,30.6,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,87d8b5a3
0,2,1,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,87f12e30
0,1,0,8.9,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,88015937
1,7,5,121.8,0,0,0,1.0,1.0,0.0,0.0,22,EL,88062e83
0,5,3,57.0,0,0,0,1.1,1.1,-1.1,-1.1,22,EL,8827bf46
0,2,0,24.0,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,88ced02c
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,89ac64a6
1,9,3,162.0,1,1,1,2.2,1.4,-1.2,-1.4,22,EL,89b2c8a9
1,6,0,151.2,0,1,1,1.1,0.3,-0.1,-0.3,22,EL,89f951b5
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,8a3aabc1
1,4,1,23.6,0,0,0,1.0,1.0,0.0,0.0,22,EL,8a53d24b
1,11,3,126.5,0,0,0,2.4,2.4,-1.4,-1.4,22,EL,8a56c04c
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,8a6ab963
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,8b0b02c9
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,8b150514
0,1,0,28.2,0,0,0,0.0,0.0,0.0,0.0,22,EL,8b47ce35
1,8,3,117.6,0,1,1,2.3,1.5,-1.3,-1.5,22,EL,8b529245
1,6,2,126.0,0,0,0,0.4,0.4,0.6,0.6,22,EL,8b788c01
0,3,1,33.9,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,8b8e759d
0,1,1,9.9,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,8b929ec2
1,8,4,156.0,1,0,0,0.5,0.5,0.5,0.5,22,EL,8babb812
0,6,1,106.8,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,8bc373ea
3,6,2,148.8,1,2,2,2.4,0.8,0.6,0.2,22,EL,8c3c640c
0,2,0,17.2,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,8c725b43
4,12,6,169.2,0,0,0,2.4,2.4,1.6,1.6,22,EL,8c90fd7a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,8cd49575
0,4,0,46.4,0,0,0,0.6,0.6,-0.6,-0.6,22,EL,8d3d3b0a
0,3,0,75.3,0,0,0,0.3,0.3,-0.3,-0.3,22,EL,8d46713e
1,5,3,52.0,0,0,0,1.5,1.5,-0.5,-0.5,22,EL,8d7fe72a
0,7,2,142.8,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,8dcf77c0
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,8df5b30f
0,1,1,8.6,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,8e34b9f5
0,1,0,29.7,0,0,0,0.0,0.0,0.0,0.0,22,EL,8e48dc61
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,8e7f49d3
3,14,6,172.2,0,0,0,2.9,2.9,0.1,0.1,22,EL,8e92be30
1,4,2,107.2,1,1,1,1.1,0.3,-0.1,-0.3,22,EL,8f696594
0,1,0,32.5,0,0,0,0.0,0.0,0.0,0.0,22,EL,8fb94908
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,8ff2354e
0,1,0,20.5,0,0,0,0.0,0.0,0.0,0.0,22,EL,8ff4872e
0,2,0,58.8,0,0,0,0.0,0.0,0.0,0.0,22,EL,90d7dda6
0,1,1,5.0,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,919dd4b1
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,921f6058
0,1,0,13.4,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,922da988
0,1,0,11.8,0,0,0,0.0,0.0,0.0,0.0,22,EL,92432bc6
0,3,0,58.2,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,928a4a61
0,1,0,13.9,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,93088fbb
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,9319781b
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,9328b835
0,4,1,91.2,1,0,0,0.3,0.3,-0.3,-0.3,22,EL,934e1968
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,939bc634
0,1,0,27.8,0,0,0,0.0,0.0,0.0,0.0,22,EL,93e368f9
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,93fffbcf
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,9413b19f
0,8,5,120.0,0,0,0,1.1,1.1,-1.1,-1.1,22,EL,942b4f90
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,94f8d10c
0,13,3,364.0,0,0,0,0.5,0.5,-0.5,-0.5,22,EL,951f1739
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,95efdac2
0,1,0,18.8,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,95f7099e
1,5,1,49.0,0,0,0,0.9,0.9,0.1,0.1,22,EL,9614b550
2,8,4,119.2,0,1,1,1.5,0.7,0.5,0.3,22,EL,962e54cb
0,1,0,15.8,0,0,0,0.0,0.0,0.0,0.0,22,EL,9719d14f
0,2,1,16.2,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,972aeb2a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,972d595a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,976e1238
2,25,10,525.0,2,0,0,2.1,2.1,-0.1,-0.1,22,EL,97e2aa67
0,4,0,58.8,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,97e996a7
0,4,0,64.8,0,0,0,0.3,0.3,-0.3,-0.3,22,EL,98ca4feb
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,98d2c2c4
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,99047b00
1,6,1,135.6,0,0,0,0.5,0.5,0.5,0.5,22,EL,99a8ddc9
0,4,1,57.6,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,9a28eba4
2,3,2,95.4,0,2,2,2.1,0.5,-0.1,-0.5,22,EL,9a2e0ccc
1,9,1,85.5,0,0,0,0.9,0.9,0.1,0.1,22,EL,9a64e67e
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,9ab16552
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,9ade9ce1
2,24,7,444.0,0,0,0,3.3,3.3,-1.3,-1.3,22,EL,9b6f7fd5
0,1,1,25.2,0,0,0,0.0,0.0,0.0,0.0,22,EL,9bd73cce
1,8,2,188.8,0,0,0,0.8,0.8,0.2,0.2,22,EL,9c74fa25
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,9ca07baf
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,9ceb7642
0,3,3,35.1,0,0,0,0.5,0.5,-0.5,-0.5,22,EL,9d115f7a
2,7,4,118.3,0,0,0,1.4,1.4,0.6,0.6,22,EL,9d689a5b
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,9d804092
0,3,0,54.0,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,9d8cf204
2,16,3,329.6,1,1,1,2.3,1.5,-0.3,-0.5,22,EL,9e1035f8
1,6,2,99.6,0,0,0,0.9,0.9,0.1,0.1,22,EL,9efa1d25
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,9f115e20
1,7,3,111.3,0,0,0,1.3,1.3,-0.3,-0.3,22,EL,9f1893b9
0,1,1,10.1,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,9f6325f9
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,9fd158d6
0,1,0,26.5,0,0,0,0.0,0.0,0.0,0.0,22,EL,9fec8860
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,a0415710
1,9,3,122.4,0,0,0,0.6,0.6,0.4,0.4,22,EL,a08b974a
0,1,0,11.0,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,a0d55a09
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,a111cf41
0,1,0,26.2,0,0,0,0.0,0.0,0.0,0.0,22,EL,a11c995d
0,1,1,16.2,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,a167537f
0,1,0,12.5,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,a1c5b23e
0,14,1,271.6,1,0,0,1.0,1.0,-1.0,-1.0,22,EL,a26fb8aa
1,4,1,81.2,0,0,0,0.7,0.7,0.3,0.3,22,EL,a2950e2d
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,a29e5244
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,a2a85828
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,a2abe631
0,2,0,18.8,0,0,0,0.3,0.3,-0.3,-0.3,22,EL,a36524bf
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,a3b0ed18
1,6,1,124.8,0,0,0,0.8,0.2,0.2,0.8,22,EL,a3eabee0
0,1,1,5.1,0,0,0,0.4,0.4,-0.4,-0.4,22,EL,a4effc55
2,11,5,194.7,1,1,1,2.6,1.8,-0.6,-0.8,22,EL,a5296e55
0,2,0,43.8,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,a5549ec1
0,10,2,200.0,0,0,0,1.0,1.0,-1.0,-1.0,22,EL,a55d8df5
2,17,8,248.2,0,0,0,2.8,2.8,-0.8,-0.8,22,EL,a5db0bec
0,1,0,9.1,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,a5f5d094
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,a65ce836
0,4,1,41.2,0,0,0,1.0,1.0,-1.0,-1.0,22,EL,a671316d
1,12,5,193.2,0,0,0,1.5,1.5,-0.5,-0.5,22,EL,a69e4806
1,13,4,300.3,0,0,0,0.9,0.9,0.1,0.1,22,EL,a6de370d
1,3,1,18.3,0,0,0,0.8,0.8,0.2,0.2,22,EL,a712ca2b
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,a7220785
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,EL,a72c139d
0,3,0,59.7,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,a73c8f95
0,1,0,12.6,0,0,0,0.1,0.1,-0.1,-0.1,22,EL,a802405e
0,6,5,85.8,0,0,0,1.7,1.7,-1.7,-1.7,22,EL,a81dba8c
0,2,1,27.6,0,0,0,0.2,0.2,-0.2,-0.2,22,EL,a8567629
