sca,sca_pass_live,sca_pass_dead,sca_take_on,sca_shot,sca_fouled,sca_def,gca,gca_pass_live,gca_pass_dead,gca_take_on,gca_shot,gca_fouled,gca_def,season,comp,id
27,18,8,0,0,1,0,4,2,2,0,0,0,0,19,EL,e61b8aee
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,e61bdd69
8,6,0,1,1,0,0,1,1,0,0,0,0,0,19,EL,e61d33f1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,e652624a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,e65dd8dc
4,3,0,0,0,1,0,1,0,0,0,0,1,0,19,EL,e66e4ddc
23,16,1,2,0,4,0,5,2,0,2,0,1,0,19,EL,e6bc67d7
2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,e6dda1c7
7,6,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,e707e3a7
6,6,0,0,0,0,0,2,2,0,0,0,0,0,19,EL,e717705a
8,4,1,0,2,1,0,1,0,0,0,1,0,0,19,EL,e726e11e
18,11,0,3,2,2,0,3,2,0,1,0,0,0,19,EL,e73659d3
7,5,0,2,0,0,0,1,1,0,0,0,0,0,19,EL,e7af9060
17,14,0,0,3,0,0,3,3,0,0,0,0,0,19,EL,e7ec3c71
3,1,2,0,0,0,0,0,0,0,0,0,0,0,19,EL,e7ef333b
4,2,0,0,1,0,1,0,0,0,0,0,0,0,19,EL,e81f0356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,e82d2807
10,5,0,3,1,1,0,0,0,0,0,0,0,0,19,EL,e85ec097
2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,EL,e8c930bb
3,2,0,0,0,1,0,0,0,0,0,0,0,0,19,EL,e8ed3abc
5,2,0,0,1,2,0,0,0,0,0,0,0,0,19,EL,e90dc1d5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,e9356a25
4,4,0,0,0,0,0,1,1,0,0,0,0,0,19,EL,e94d79e3
5,4,1,0,0,0,0,0,0,0,0,0,0,0,19,EL,e9517008
45,29,0,6,5,4,1,7,5,0,0,1,1,0,19,EL,e97fd090
3,0,0,0,1,2,0,1,0,0,0,0,1,0,19,EL,ea0ff634
9,7,1,1,0,0,0,0,0,0,0,0,0,0,19,EL,ea6a7ab4
39,29,0,7,3,0,0,3,1,0,2,0,0,0,19,EL,eac044ad
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,eac8cdb6
7,6,0,0,0,0,1,0,0,0,0,0,0,0,19,EL,ead51916
20,8,4,2,4,0,2,2,1,1,0,0,0,0,19,EL,ead960f2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,eb2b33aa
6,3,0,0,0,3,0,2,2,0,0,0,0,0,19,EL,eb2fe5b6
3,2,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,eb3f56e5
10,5,2,2,0,0,1,1,0,0,1,0,0,0,19,EL,eb8b2a35
20,7,12,0,1,0,0,0,0,0,0,0,0,0,19,EL,ebc06041
21,13,1,2,3,2,0,5,3,0,0,2,0,0,19,EL,ebc49727
5,5,0,0,0,0,0,3,3,0,0,0,0,0,19,EL,ebca82e8
2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,ebdc9c7e
9,7,1,1,0,0,0,0,0,0,0,0,0,0,19,EL,ec30b9c8
15,10,1,2,0,2,0,0,0,0,0,0,0,0,19,EL,ec3efd7f
26,24,0,1,0,1,0,2,2,0,0,0,0,0,19,EL,ecb68eea
2,1,0,0,0,0,1,0,0,0,0,0,0,0,19,EL,ed54971a
9,7,1,1,0,0,0,1,1,0,0,0,0,0,19,EL,ed560575
4,3,0,1,0,0,0,0,0,0,0,0,0,0,19,EL,ed5886d2
5,3,0,2,0,0,0,2,1,0,1,0,0,0,19,EL,ed90babd
3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,eda890e3
2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,edd20aef
18,14,0,3,0,0,1,4,2,0,2,0,0,0,19,EL,edd38473
3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,eddcbbc4
8,4,0,1,0,3,0,1,1,0,0,0,0,0,19,EL,ee251371
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,ee3519f5
4,3,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,ee926a02
33,27,1,3,2,0,0,6,5,0,0,1,0,0,19,EL,ee950928
2,1,0,1,0,0,0,0,0,0,0,0,0,0,19,EL,eeb032db
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,eec32585
1,1,0,0,0,0,0,1,1,0,0,0,0,0,19,EL,ef13f203
10,5,1,0,2,2,0,1,0,1,0,0,0,0,19,EL,ef2e5e1a
10,6,1,1,1,1,0,0,0,0,0,0,0,0,19,EL,ef322658
11,8,2,0,0,1,0,0,0,0,0,0,0,0,19,EL,ef5b337e
21,17,0,1,2,1,0,4,3,0,0,0,1,0,19,EL,ef619b0b
15,9,0,3,1,2,0,1,0,0,0,0,1,0,19,EL,ef88f778
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,ef8cafeb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,ef8f266e
16,12,0,1,2,0,1,1,1,0,0,0,0,0,19,EL,ef9c1c95
1,1,0,0,0,0,0,1,1,0,0,0,0,0,19,EL,efc33b33
5,5,0,0,0,0,0,1,1,0,0,0,0,0,19,EL,f08a8947
3,2,0,0,0,0,1,0,0,0,0,0,0,0,19,EL,f0e3b343
5,4,0,1,0,0,0,0,0,0,0,0,0,0,19,EL,f15b778f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f1eee8b3
3,3,0,0,0,0,0,1,1,0,0,0,0,0,19,EL,f2428fd4
4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f26e3c59
3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f27680d9
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f294b8cc
7,4,2,0,1,0,0,1,0,1,0,0,0,0,19,EL,f2d063ec
7,6,1,0,0,0,0,0,0,0,0,0,0,0,19,EL,f2eaebe9
42,15,21,1,0,5,0,3,1,2,0,0,0,0,19,EL,f301f363
10,8,2,0,0,0,0,3,3,0,0,0,0,0,19,EL,f315ca93
8,4,0,2,1,1,0,1,1,0,0,0,0,0,19,EL,f346787e
6,3,2,0,1,0,0,3,2,0,0,1,0,0,19,EL,f373db50
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f3a97d02
2,1,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,f4021366
7,5,0,1,1,0,0,1,1,0,0,0,0,0,19,EL,f4290206
20,15,2,1,0,2,0,2,1,0,0,0,1,0,19,EL,f45eb18d
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f47009ce
7,5,0,1,1,0,0,0,0,0,0,0,0,0,19,EL,f4b852b5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f50a668a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f553b2b3
6,5,0,0,0,1,0,0,0,0,0,0,0,0,19,EL,f5eedf74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f5efb153
3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f631c17f
3,0,1,2,0,0,0,0,0,0,0,0,0,0,19,EL,f6c579bd
7,2,0,0,2,3,0,1,0,0,0,0,1,0,19,EL,f7036e1c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f70e46e6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f7223718
2,1,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,f7288611
10,7,0,1,2,0,0,0,0,0,0,0,0,0,19,EL,f73abe54
33,18,12,1,1,1,0,6,4,2,0,0,0,0,19,EL,f7e87032
1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,EL,f80f8e10
3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f820504e
2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,f8280175
19,15,0,1,3,0,0,4,1,0,1,2,0,0,19,EL,f833a830
5,3,0,0,0,2,0,0,0,0,0,0,0,0,19,EL,f83c8d6c
5,5,0,0,0,0,0,2,2,0,0,0,0,0,19,EL,f93c876b
19,11,3,1,0,2,2,2,0,2,0,0,0,0,19,EL,f94eb380
11,8,0,0,3,0,0,1,0,0,0,1,0,0,19,EL,f95cb908
6,5,0,1,0,0,0,0,0,0,0,0,0,0,19,EL,f99b71de
19,18,1,0,0,0,0,1,1,0,0,0,0,0,19,EL,f9acca3a
8,7,0,1,0,0,0,0,0,0,0,0,0,0,19,EL,f9bd541e
8,6,0,2,0,0,0,0,0,0,0,0,0,0,19,EL,fa14dd4f
9,9,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,fa73ccc7
51,27,17,1,1,3,2,7,3,1,0,1,0,2,19,EL,fa937f7a
4,2,0,0,2,0,0,0,0,0,0,0,0,0,19,EL,faa1b07d
6,5,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,fad3e13e
10,5,2,1,0,1,1,0,0,0,0,0,0,0,19,EL,fae880d5
25,15,8,1,0,1,0,2,2,0,0,0,0,0,19,EL,fb054320
5,4,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,fb2c533b
3,2,0,1,0,0,0,0,0,0,0,0,0,0,19,EL,fb517645
9,8,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,fb5d47b3
11,6,1,1,1,2,0,2,1,0,0,0,1,0,19,EL,fbbb9269
10,9,0,0,0,1,0,0,0,0,0,0,0,0,19,EL,fbd6378b
6,6,0,0,0,0,0,1,1,0,0,0,0,0,19,EL,fc1cf07a
2,1,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,fcda82c7
16,16,0,0,0,0,0,1,1,0,0,0,0,0,19,EL,fce2302c
2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,fd14b16c
27,19,4,1,2,1,0,2,2,0,0,0,0,0,19,EL,fdf3cb77
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,feb5d3ab
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,fec5accc
14,7,2,2,0,2,1,0,0,0,0,0,0,0,19,EL,fed17f5a
19,18,0,1,0,0,0,2,2,0,0,0,0,0,19,EL,fed7cb61
2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,ff579c7e
8,7,0,0,0,1,0,0,0,0,0,0,0,0,19,EL,ff764de3
4,3,1,0,0,0,0,0,0,0,0,0,0,0,19,EL,ff98492b
13,12,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,ffec9769
1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,ffed43e3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,005ca692
25,16,3,1,1,4,0,4,3,0,0,1,0,0,20,EL,00672021
4,3,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,0076ab7f
5,3,0,1,0,1,0,0,0,0,0,0,0,0,20,EL,007faf7a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,00963611
4,2,0,0,1,1,0,0,0,0,0,0,0,0,20,EL,00b28772
7,5,0,0,1,1,0,1,0,0,0,1,0,0,20,EL,00ddb7f7
5,4,1,0,0,0,0,1,0,1,0,0,0,0,20,EL,00eba9c9
10,7,0,1,0,1,1,1,1,0,0,0,0,0,20,EL,0127419a
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,01464072
7,7,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0176f037
4,2,0,0,0,1,1,1,1,0,0,0,0,0,20,EL,017ab4d4
6,5,0,1,0,0,0,0,0,0,0,0,0,0,20,EL,0193a8bf
3,1,2,0,0,0,0,0,0,0,0,0,0,0,20,EL,01ba3996
15,12,0,1,0,2,0,2,2,0,0,0,0,0,20,EL,02319ad7
3,2,0,0,1,0,0,1,1,0,0,0,0,0,20,EL,023efc8b
11,10,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,02caf6e0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,02ce2030
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,02ee4c77
10,9,0,1,0,0,0,1,1,0,0,0,0,0,20,EL,03622183
20,17,1,0,1,1,0,2,1,0,0,0,1,0,20,EL,038aa94a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,03df04ff
14,13,0,1,0,0,0,0,0,0,0,0,0,0,20,EL,042d286e
3,3,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,04a35432
3,1,0,1,0,1,0,0,0,0,0,0,0,0,20,EL,04e17fd5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0534149c
3,1,2,0,0,0,0,1,1,0,0,0,0,0,20,EL,053f6e16
18,13,0,0,3,2,0,3,3,0,0,0,0,0,20,EL,0562b7f1
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,05a6c38b
14,10,0,0,1,3,0,3,3,0,0,0,0,0,20,EL,05a84d52
6,5,0,0,0,0,1,0,0,0,0,0,0,0,20,EL,05cb19c5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,062fc2e6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,068830ca
6,3,0,1,1,1,0,1,0,0,1,0,0,0,20,EL,06983922
42,32,3,2,2,2,1,6,4,0,1,0,1,0,20,EL,06a10001
6,3,0,2,1,0,0,0,0,0,0,0,0,0,20,EL,06a1d642
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,06e5b0e4
9,6,0,0,1,1,1,3,2,0,0,0,0,1,20,EL,06f33dc8
3,1,2,0,0,0,0,0,0,0,0,0,0,0,20,EL,070a3904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,070ec0b1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,07a821e4
9,6,1,0,1,0,1,0,0,0,0,0,0,0,20,EL,080440a4
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0827221a
3,3,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,08990838
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,08fe932d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0a6dbbf7
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0a74011c
6,4,0,0,1,1,0,1,0,0,0,0,1,0,20,EL,0ac893aa
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0adc7748
11,6,0,3,2,0,0,0,0,0,0,0,0,0,20,EL,0aeeed3f
3,2,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,0af4b238
14,9,2,3,0,0,0,2,1,0,1,0,0,0,20,EL,0b0cbe5b
7,6,0,0,0,1,0,1,1,0,0,0,0,0,20,EL,0b380363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0b4854f9
13,6,2,1,1,3,0,3,3,0,0,0,0,0,20,EL,0b4d8274
12,11,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,0b4f388a
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0bad4516
3,0,3,0,0,0,0,0,0,0,0,0,0,0,20,EL,0bd57693
7,5,0,0,1,1,0,2,1,0,0,1,0,0,20,EL,0be28faf
11,8,0,1,1,1,0,0,0,0,0,0,0,0,20,EL,0be95d34
4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0c09c984
9,7,0,0,0,1,1,3,2,0,0,0,1,0,20,EL,0c0d6ed1
4,3,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,0cc5f4a5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0d115860
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0d2b0b84
6,1,4,0,1,0,0,0,0,0,0,0,0,0,20,EL,0d72fbca
4,1,1,1,1,0,0,1,0,0,0,1,0,0,20,EL,0dce3356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0e0102eb
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0e21fc3c
11,7,1,0,0,3,0,1,1,0,0,0,0,0,20,EL,0e7ccfc4
5,4,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,0e96a5e1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,0fb5e2ad
14,12,0,0,0,1,1,1,1,0,0,0,0,0,20,EL,0fbecd11
24,15,5,1,0,2,1,2,1,1,0,0,0,0,20,EL,0fd37a3d
10,8,2,0,0,0,0,0,0,0,0,0,0,0,20,EL,1001ae82
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1055fa53
11,10,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,108fe016
8,5,1,2,0,0,0,4,3,0,1,0,0,0,20,EL,10f1cd17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,110338ae
12,9,1,0,0,1,1,1,1,0,0,0,0,0,20,EL,112521d1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,113fb4ea
7,3,0,0,3,1,0,1,0,0,0,1,0,0,20,EL,1144d8d7
13,11,0,0,0,2,0,0,0,0,0,0,0,0,20,EL,11c0fa9d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,11e5e469
7,3,0,1,1,1,1,0,0,0,0,0,0,0,20,EL,1232e1dc
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,126568a4
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1281be1c
15,15,0,0,0,0,0,3,3,0,0,0,0,0,20,EL,12dcbdcc
6,3,0,0,1,2,0,1,0,0,0,0,1,0,20,EL,12e6d21a
5,5,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,13203c45
3,0,0,0,0,2,1,0,0,0,0,0,0,0,20,EL,132a82f1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,132f161f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1395682c
14,12,0,1,1,0,0,0,0,0,0,0,0,0,20,EL,13a78e01
3,2,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,13ac19de
14,10,0,1,1,1,1,1,1,0,0,0,0,0,20,EL,13ddc856
4,3,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,13ea2544
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,146b19d9
5,5,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,146f71c9
9,6,0,0,2,1,0,0,0,0,0,0,0,0,20,EL,14e8fe86
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1519a888
8,7,0,0,1,0,0,2,2,0,0,0,0,0,20,EL,15937e17
36,24,9,1,0,2,0,3,0,2,0,0,1,0,20,EL,15b287da
16,13,3,0,0,0,0,0,0,0,0,0,0,0,20,EL,15b6e8d7
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,15d0c248
22,13,5,1,1,2,0,1,1,0,0,0,0,0,20,EL,15eb04ec
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,16380240
9,7,0,0,2,0,0,0,0,0,0,0,0,0,20,EL,16657b95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1668b4b1
6,5,0,0,0,0,1,0,0,0,0,0,0,0,20,EL,16886ee5
5,5,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,169fd162
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,16daec92
14,12,0,0,1,1,0,1,1,0,0,0,0,0,20,EL,170eb35b
7,7,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,17145c90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,17310a6c
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,173eb3cd
8,8,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,174651c8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,176674ab
10,8,0,0,1,1,0,1,1,0,0,0,0,0,20,EL,17695062
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,17780d2b
14,8,0,1,1,4,0,2,1,0,0,0,1,0,20,EL,178ae8f8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,17e3e467
1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,1858bbf7
2,1,0,1,0,0,0,0,0,0,0,0,0,0,20,EL,1880614f
5,2,0,0,1,2,0,0,0,0,0,0,0,0,20,EL,189cee7b
17,13,1,0,2,1,0,2,2,0,0,0,0,0,20,EL,1971591f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,19f8e480
16,13,0,0,0,3,0,0,0,0,0,0,0,0,20,EL,1a1033a1
14,5,7,0,1,1,0,2,1,1,0,0,0,0,20,EL,1a317a1b
7,6,1,0,0,0,0,1,1,0,0,0,0,0,20,EL,1a672e2d
11,10,0,0,0,0,1,0,0,0,0,0,0,0,20,EL,1a6b7ea4
7,5,0,1,0,1,0,1,0,0,0,0,1,0,20,EL,1a799243
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1a9db1c5
4,3,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,1adb73db
8,7,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,1adcf39e
2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,1ae836b1
30,14,12,1,2,0,1,2,1,1,0,0,0,0,20,EL,1b17ed86
7,4,1,0,0,2,0,2,1,0,0,0,1,0,20,EL,1b192c1f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1b7ddc55
1,0,0,0,0,1,0,1,0,0,0,0,1,0,20,EL,1b7ec703
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1b81794d
8,7,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,1bd5735a
3,2,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,1bd5fc78
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1c0567fc
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1c07b06e
13,8,4,1,0,0,0,1,0,0,1,0,0,0,20,EL,1c59240b
3,2,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,1c90cd29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1c98558c
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1caa93a5
4,3,0,1,0,0,0,1,1,0,0,0,0,0,20,EL,1cbe4984
8,5,0,0,2,1,0,0,0,0,0,0,0,0,20,EL,1d5cab82
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1d896c05
22,15,2,3,0,1,1,0,0,0,0,0,0,0,20,EL,1daec722
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1dbfae2d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1e064bfb
1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,1e26e376
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1ec7e1c5
11,5,4,0,0,1,1,1,1,0,0,0,0,0,20,EL,1eecc0c6
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1f3afdcb
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,1fbbfbde
8,7,0,0,1,0,0,3,3,0,0,0,0,0,20,EL,1fffae99
9,5,0,0,1,3,0,1,0,0,0,0,1,0,20,EL,2054d037
5,4,0,0,0,1,0,1,1,0,0,0,0,0,20,EL,2077ae86
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,20b9f052
14,8,6,0,0,0,0,2,1,1,0,0,0,0,20,EL,20df3aaf
13,6,5,0,0,2,0,0,0,0,0,0,0,0,20,EL,20e73fac
2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,213cd822
12,9,0,1,1,1,0,1,1,0,0,0,0,0,20,EL,21519148
3,2,0,1,0,0,0,0,0,0,0,0,0,0,20,EL,215918bf
21,15,0,4,1,0,1,2,1,0,1,0,0,0,20,EL,220ace7e
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,22a239c1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,22a94b80
1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,EL,22cd43d2
1,1,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,22db7a5e
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,230f0471
5,4,0,0,0,1,0,1,0,0,0,0,1,0,20,EL,23c5db70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,23f9e9d3
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2402b0e8
6,6,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,242e1043
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,244a1281
15,13,1,1,0,0,0,3,3,0,0,0,0,0,20,EL,244a31b9
12,9,3,0,0,0,0,0,0,0,0,0,0,0,20,EL,244f57b9
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2475dcc6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,24b98f95
30,23,0,1,4,1,1,2,1,0,0,1,0,0,20,EL,2513a588
3,2,0,0,1,0,0,1,0,0,0,1,0,0,20,EL,25146df0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,25736bcf
3,3,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,258aff54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2628fd2b
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,262e5a82
28,14,7,1,0,5,1,2,1,0,0,0,1,0,20,EL,2648e18f
7,5,0,1,0,1,0,1,0,0,0,0,1,0,20,EL,2677a1de
7,5,0,2,0,0,0,3,2,0,1,0,0,0,20,EL,2696b6a9
27,11,13,2,1,0,0,4,0,4,0,0,0,0,20,EL,26a796c1
28,17,9,0,0,1,1,3,2,1,0,0,0,0,20,EL,26ce2263
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,273c483b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,275f52fc
11,9,1,0,1,0,0,1,1,0,0,0,0,0,20,EL,276cce2e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,27d902c8
3,3,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,27f0ddef
6,4,0,1,1,0,0,0,0,0,0,0,0,0,20,EL,27ff9bdb
10,6,2,0,2,0,0,0,0,0,0,0,0,0,20,EL,282faa70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,28a65a2c
25,17,2,3,1,2,0,3,3,0,0,0,0,0,20,EL,28b1f3ce
27,14,10,0,1,1,1,1,1,0,0,0,0,0,20,EL,28b76e67
9,9,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,28eea0fc
3,2,1,0,0,0,0,1,1,0,0,0,0,0,20,EL,2903a856
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2928dca2
2,2,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,292a652a
42,31,3,2,5,1,0,9,9,0,0,0,0,0,20,EL,29733c72
40,26,8,3,2,0,1,2,2,0,0,0,0,0,20,EL,2a0c8ba4
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2a5fab54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2a6cd437
3,1,2,0,0,0,0,0,0,0,0,0,0,0,20,EL,2b53f7a5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2b65fe46
5,3,0,0,2,0,0,1,1,0,0,0,0,0,20,EL,2bab583c
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2baec6ce
