att_tackle,cmp_tackle,att_tackle_def,att_tackle_mid,att_tackle_att,cmp_drib_tackle,att_drib_tackle,uns_drib_tackle,block,block_shot,block_pass,intercept,tackle_plus_intercept,clearance,error,season,comp,id
14,7,5,5,4,6,17,11,15,1,14,10,24,12,0,21,ENG,17695062
12,6,4,7,1,2,29,27,9,0,9,5,17,3,0,21,ENG,178ae8f8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,17acc2ed
59,26,32,19,8,33,58,25,41,12,29,22,81,81,1,21,ENG,17d4507a
4,1,0,3,1,3,5,2,3,0,3,2,6,0,0,21,ENG,1880614f
31,23,16,14,1,12,15,3,17,10,7,18,49,51,0,21,ENG,18b896d6
0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,21,ENG,18b999f4
27,16,14,10,3,11,23,12,50,35,15,38,65,159,1,21,ENG,18e96f64
50,31,31,15,4,35,52,17,29,16,13,42,92,122,0,21,ENG,1900032e
35,23,16,16,3,17,58,41,19,1,18,10,45,12,1,21,ENG,1961b2aa
52,32,29,18,5,24,44,20,29,5,24,29,81,62,1,21,ENG,197640fd
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,19f4d211
11,7,6,4,1,8,12,4,8,4,4,12,23,26,0,21,ENG,1a4ef233
74,31,38,28,8,32,74,42,17,2,15,23,97,50,2,21,ENG,1a7fcf39
69,42,41,23,5,41,67,26,36,15,21,49,118,105,1,21,ENG,1aa84968
6,5,4,2,0,3,6,3,3,1,2,6,12,12,0,21,ENG,1ae30132
63,38,40,16,7,29,54,25,42,4,38,31,94,87,0,21,ENG,1b84dbe1
19,11,8,10,1,8,21,13,25,2,23,12,31,9,0,21,ENG,1bf33a9a
59,35,33,25,1,21,51,30,39,11,28,59,118,41,0,21,ENG,1c7012b8
11,6,8,3,0,0,8,8,19,14,5,20,31,51,1,21,ENG,1cb49278
45,25,30,13,2,21,45,24,32,17,15,45,90,108,0,21,ENG,1d042188
23,11,8,9,6,11,32,21,16,0,16,14,37,5,0,21,ENG,1ecb65be
30,21,18,9,3,19,39,20,30,9,21,12,42,34,0,21,ENG,1ef37668
3,2,1,2,0,1,1,0,0,0,0,2,5,3,0,21,ENG,1f9a3a04
14,7,8,3,3,4,22,18,7,0,7,5,19,16,0,21,ENG,1fb1c435
3,3,2,1,0,1,2,1,3,2,1,6,9,16,1,21,ENG,1fdfd6da
27,17,13,14,0,17,30,13,12,9,3,28,55,80,1,21,ENG,21166ff4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,21945a9e
22,12,1,17,4,8,26,18,28,11,17,11,33,40,0,21,ENG,21a66f6a
71,40,43,22,6,41,74,33,50,11,39,60,131,95,0,21,ENG,2389cdc2
37,20,22,7,8,21,43,22,22,6,16,45,82,94,2,21,ENG,246d153b
52,27,27,17,8,28,63,35,24,2,22,10,62,14,0,21,ENG,254147d4
2,1,0,2,0,1,1,0,0,0,0,1,3,0,0,21,ENG,25b82f9a
1,0,1,0,0,1,1,0,1,0,1,0,1,11,2,21,ENG,2628fd2b
12,6,2,6,4,3,13,10,14,2,12,5,17,11,0,21,ENG,2691c772
9,2,3,4,2,3,10,7,9,0,9,7,16,5,0,21,ENG,26f6dca8
6,3,1,3,2,0,2,2,4,0,4,0,6,2,0,21,ENG,27c01749
38,20,14,20,4,14,61,47,13,4,9,11,49,16,0,21,ENG,282679b4
30,15,20,8,2,16,23,7,29,20,9,32,62,106,0,21,ENG,282f75f3
45,28,24,16,5,27,44,17,21,4,17,37,82,68,0,21,ENG,289601e6
12,5,9,3,0,8,11,3,8,5,3,6,18,26,1,21,ENG,28b40c9c
0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,21,ENG,28d596a0
35,23,25,10,0,19,35,16,40,32,8,27,62,134,2,21,ENG,2928dca2
1,0,1,0,0,0,7,7,3,0,3,3,4,3,0,21,ENG,29733c72
5,3,1,2,2,1,9,8,5,1,4,4,9,5,0,21,ENG,2973d8ff
22,16,19,3,0,8,20,12,11,4,7,23,45,25,0,21,ENG,2acd49b9
16,9,6,9,1,4,9,5,10,0,10,4,20,2,0,21,ENG,2b16cb1a
62,35,25,30,7,23,44,21,26,5,21,30,92,21,0,21,ENG,2b471f99
32,16,12,16,4,8,29,21,12,0,12,18,50,10,0,21,ENG,2b622f01
24,14,15,6,3,6,13,7,27,20,7,29,53,104,1,21,ENG,2b91cf8e
13,7,5,7,1,8,9,1,7,5,2,3,16,18,0,21,ENG,2baec6ce
3,3,3,0,0,0,2,2,1,0,1,1,4,3,0,21,ENG,2bd83368
8,7,5,3,0,5,7,2,4,1,3,4,12,10,0,21,ENG,2bed3eab
65,34,25,31,9,42,77,35,29,6,23,35,100,47,2,21,ENG,2ce2508a
19,10,11,4,4,6,9,3,2,2,0,12,31,28,1,21,ENG,2d61d13a
46,34,23,18,5,28,57,29,39,9,30,21,67,79,1,21,ENG,2e4f5f03
16,9,11,5,0,5,20,15,16,4,12,11,27,12,1,21,ENG,2f7acede
26,19,9,14,3,11,33,22,30,3,27,14,40,16,1,21,ENG,2f90f6b8
1,0,1,0,0,1,5,4,0,0,0,1,2,13,3,21,ENG,2f965a72
4,2,3,1,0,4,5,1,1,1,0,1,5,1,0,21,ENG,2fba6108
0,0,0,0,0,0,1,1,2,0,2,0,0,2,0,21,ENG,30040f5d
8,5,1,4,3,1,13,12,15,2,13,5,13,5,0,21,ENG,30e81a88
3,1,1,1,1,0,1,1,4,3,1,2,5,7,0,21,ENG,312626c1
24,13,13,8,3,4,16,12,31,23,8,35,59,92,0,21,ENG,31c69ef1
2,2,2,0,0,2,2,0,0,0,0,0,2,3,0,21,ENG,321a71a7
5,4,4,0,1,2,7,5,11,5,6,10,15,26,2,21,ENG,3233eefd
9,7,3,4,2,5,12,7,6,0,6,3,12,1,0,21,ENG,32f60ed8
29,16,14,12,3,6,23,17,24,8,16,22,51,16,0,21,ENG,3312f911
47,25,30,13,4,23,48,25,39,7,32,32,79,50,1,21,ENG,3353737a
0,0,0,0,0,0,1,1,0,0,0,1,1,9,3,21,ENG,33887998
34,17,13,16,5,12,58,46,31,1,30,29,63,27,0,21,ENG,3423f250
75,49,30,41,4,29,70,41,36,4,32,42,117,60,0,21,ENG,3515d404
49,26,21,24,4,24,57,33,46,22,24,62,111,56,0,21,ENG,35e413f1
24,12,23,1,0,14,23,9,23,6,17,25,49,63,0,21,ENG,3626f7d9
1,0,1,0,0,1,4,3,0,0,0,0,1,11,1,21,ENG,36c2ca73
39,14,18,19,2,10,37,27,26,14,12,36,75,42,0,21,ENG,3727dd3c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,383e68b1
4,0,0,3,1,0,2,2,1,0,1,2,6,0,0,21,ENG,38c7feef
33,14,11,16,6,10,36,26,34,2,32,26,59,7,1,21,ENG,38ceb24a
7,4,0,3,4,2,8,6,12,3,9,3,10,8,0,21,ENG,3925dbd6
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21,ENG,3935e52e
47,34,28,14,5,21,50,29,26,7,19,25,72,70,1,21,ENG,394854c4
6,2,2,4,0,3,15,12,9,1,8,5,11,6,1,21,ENG,3a24769f
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,ENG,3a949a25
1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,21,ENG,3add8ed8
33,18,14,15,4,13,45,32,13,1,12,19,52,17,0,21,ENG,3ae14ed1
7,3,2,5,0,3,8,5,3,0,3,3,10,1,0,21,ENG,3b029691
3,1,3,0,0,3,4,1,0,0,0,0,3,11,4,21,ENG,3bb7b8b4
0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,21,ENG,3c066877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,3d50bcdb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,3e1550ee
11,8,7,4,0,5,12,7,26,22,4,32,43,88,3,21,ENG,3e9e06cb
19,9,11,3,5,5,22,17,16,3,13,8,27,11,0,21,ENG,3ea50f67
26,14,7,12,7,11,52,41,17,1,16,17,43,8,0,21,ENG,3eb22ec9
45,27,27,12,6,21,44,23,39,16,23,49,94,90,0,21,ENG,3ec9195b
1,1,1,0,0,1,1,0,1,0,1,0,1,3,0,21,ENG,3f2d59fe
16,7,11,5,0,13,21,8,12,7,5,16,32,74,0,21,ENG,3fe6bd8c
2,2,1,1,0,0,5,5,6,0,6,1,3,0,0,21,ENG,4047c976
37,19,25,11,1,25,49,24,44,27,17,84,121,132,0,21,ENG,4115ce4e
108,61,69,30,9,49,87,38,53,36,17,36,144,96,5,21,ENG,420d7c7d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,42130443
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,21,ENG,43309491
49,22,16,28,5,21,72,51,29,12,17,36,85,51,1,21,ENG,43439614
4,1,2,1,1,0,0,0,3,0,3,1,5,1,0,21,ENG,43458538
3,2,0,2,1,1,3,2,5,1,4,1,4,2,0,21,ENG,43a166b4
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,21,ENG,4468ec10
27,17,10,11,6,13,30,17,10,5,5,18,45,49,2,21,ENG,44781702
86,46,42,38,6,36,88,52,55,11,44,65,151,46,2,21,ENG,44bfb6c5
14,7,5,9,0,3,6,3,27,17,10,12,26,86,0,21,ENG,450ab6fc
1,0,1,0,0,0,0,0,0,0,0,0,1,5,0,21,ENG,4535e4bb
18,12,1,8,9,2,15,13,14,5,9,4,22,32,0,21,ENG,45963054
57,30,22,31,4,31,76,45,33,5,28,40,97,21,3,21,ENG,45db685d
1,1,1,0,0,1,1,0,0,0,0,2,3,22,6,21,ENG,466fb2c5
15,11,11,3,1,8,10,2,8,6,2,16,31,30,1,21,ENG,46ee5234
45,27,9,29,7,15,44,29,33,11,22,69,114,39,0,21,ENG,47369df8
14,6,7,7,0,7,28,21,11,4,7,24,38,20,2,21,ENG,47a34c4f
0,0,0,0,0,0,2,2,2,0,2,3,3,16,4,21,ENG,4806ec67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,4879f8cb
7,1,2,3,2,4,10,6,6,0,6,8,15,4,0,21,ENG,48a5a5d6
23,15,6,12,5,10,42,32,26,9,17,44,67,33,0,21,ENG,495945ef
20,9,6,11,3,7,43,36,23,1,22,8,28,8,0,21,ENG,49fe9070
25,16,5,15,5,13,28,15,25,4,21,2,27,7,0,21,ENG,4ab53cdb
1,1,1,0,0,0,1,1,0,0,0,2,3,29,2,21,ENG,4b40d9ca
69,35,25,39,5,26,68,42,28,7,21,30,99,18,0,21,ENG,4b511457
20,8,9,7,4,4,24,20,20,0,20,13,33,6,0,21,ENG,4bcf39f6
33,15,3,17,13,6,32,26,42,5,37,11,44,12,0,21,ENG,4c370d81
4,1,0,2,2,2,11,9,2,0,2,2,6,0,0,21,ENG,4d034881
1,1,1,0,0,0,2,2,1,0,1,0,1,1,0,21,ENG,4d0eb7d2
44,28,32,9,3,30,49,19,38,15,23,36,80,55,2,21,ENG,4dc4f138
12,7,2,4,6,5,18,13,14,3,11,1,13,21,0,21,ENG,4e9a0555
74,38,38,29,7,26,62,36,49,14,35,45,119,53,3,21,ENG,4f565d77
32,13,15,15,2,18,32,14,29,14,15,32,64,79,2,21,ENG,4f974391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,4fa62ae4
16,6,6,7,3,12,25,13,13,0,13,19,35,11,1,21,ENG,4fb9c88f
57,30,16,29,12,26,100,74,38,0,38,26,83,29,0,21,ENG,507c7bdf
15,10,2,11,2,7,15,8,10,1,9,6,21,7,0,21,ENG,50dc94ce
1,1,0,1,0,1,3,2,1,0,1,0,1,2,0,21,ENG,50e6dc35
22,14,15,7,0,11,24,13,17,14,3,20,42,81,0,21,ENG,515ebe8d
25,15,12,9,4,14,24,10,17,4,13,23,48,28,0,21,ENG,51cf8561
6,4,5,1,0,4,11,7,16,14,2,18,24,59,1,21,ENG,52105203
13,9,1,8,4,5,21,16,12,5,7,5,18,14,1,21,ENG,5271c8f1
12,8,1,8,3,2,13,11,2,0,2,6,18,11,0,21,ENG,527f063d
44,21,16,24,4,24,56,32,17,5,12,23,67,18,0,21,ENG,529f49ab
5,3,2,3,0,1,5,4,2,0,2,2,7,5,0,21,ENG,531a4aa8
2,2,1,0,1,0,0,0,2,1,1,1,3,2,0,21,ENG,5348aada
0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,ENG,53af52f3
53,28,22,24,7,19,37,18,30,5,25,28,81,62,2,21,ENG,53cad200
0,0,0,0,0,0,0,0,2,0,2,1,1,7,0,21,ENG,5540c9dc
5,4,3,0,2,1,7,6,5,1,4,1,6,2,0,21,ENG,55b4f1d6
86,45,32,38,16,45,108,63,35,8,27,46,132,20,1,21,ENG,56f7a928
20,12,14,6,0,11,34,23,12,0,12,8,28,28,2,21,ENG,57df7a11
20,15,8,6,6,8,23,15,16,1,15,12,32,19,0,21,ENG,57e3f0c7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,58bc7d18
13,10,6,4,3,5,22,17,9,0,9,5,18,1,0,21,ENG,58eee997
17,8,1,8,8,6,12,6,22,6,16,6,23,33,0,21,ENG,59e6e5bf
24,15,8,11,5,8,28,20,10,0,10,8,32,8,0,21,ENG,5a04fd92
11,6,9,2,0,7,9,2,11,7,4,6,17,24,0,21,ENG,5a4280b1
54,29,29,22,3,31,60,29,38,15,23,27,81,52,2,21,ENG,5a7301ae
55,33,33,17,5,15,40,25,28,5,23,19,74,44,3,21,ENG,5c2b4f07
64,35,48,9,7,23,40,17,29,10,19,21,85,62,1,21,ENG,5cbd1eb0
41,20,11,21,9,18,44,26,28,4,24,19,60,15,0,21,ENG,5cdddffa
6,3,2,4,0,1,3,2,5,0,5,2,8,1,0,21,ENG,5e105217
0,0,0,0,0,0,1,1,1,0,1,1,1,7,0,21,ENG,5e74d6c8
1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,21,ENG,5ed97752
21,10,13,5,3,9,14,5,23,15,8,18,39,56,1,21,ENG,5eecec3d
35,22,18,17,0,19,43,24,18,6,12,30,65,40,2,21,ENG,5f09991f
3,2,1,2,0,1,6,5,4,2,2,0,3,6,0,21,ENG,5f1a2f31
17,13,12,4,1,9,14,5,6,3,3,17,34,26,0,21,ENG,615ef733
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,ENG,62d7ef38
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,ENG,6385ebfb
7,4,3,1,3,2,7,5,4,0,4,2,9,0,0,21,ENG,6421ec64
72,40,24,40,8,33,66,33,23,9,14,36,108,54,3,21,ENG,6434f10d
16,12,9,7,0,8,21,13,15,7,8,8,24,12,0,21,ENG,64b08de7
11,6,2,7,2,3,6,3,3,0,3,8,19,2,0,21,ENG,653ee42d
11,8,1,6,4,0,5,5,4,2,2,2,13,1,0,21,ENG,6612cd8c
78,41,37,36,5,28,77,49,43,18,25,62,140,107,0,21,ENG,6613c819
14,10,5,7,2,5,19,14,9,1,8,10,24,2,0,21,ENG,6622454d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,6722d4f0
25,15,19,5,1,13,19,6,27,19,8,26,51,74,2,21,ENG,67ac5bb8
74,45,46,22,6,30,88,58,41,3,38,44,118,52,1,21,ENG,67ca8566
5,5,3,2,0,1,2,1,1,1,0,3,8,4,0,21,ENG,6956ff08
1,0,1,0,0,1,1,0,1,0,1,1,2,11,2,21,ENG,6a713852
34,19,19,15,0,17,38,21,25,14,11,28,62,64,2,21,ENG,6adbc307
96,63,45,44,7,26,66,40,38,11,27,61,157,55,0,21,ENG,6b47c5db
0,0,0,0,0,0,1,1,0,0,0,0,0,17,8,21,ENG,6b625ac2
78,37,27,38,13,27,68,41,35,6,29,56,134,17,2,21,ENG,6bb2c084
1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,21,ENG,6bd603db
15,13,1,11,3,5,22,17,17,2,15,9,24,12,0,21,ENG,6c17e046
104,68,50,48,6,33,67,34,42,6,36,64,168,67,0,21,ENG,6c203af0
27,10,10,14,3,13,25,12,20,1,19,16,43,14,0,21,ENG,6ca5ec4b
21,14,17,4,0,8,12,4,30,23,7,24,45,110,1,21,ENG,6d5701f2
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,21,ENG,6d646ff7
7,4,4,2,1,1,4,3,5,0,5,4,11,1,0,21,ENG,6e7f1353
49,18,22,26,1,20,58,38,52,17,35,43,92,44,2,21,ENG,6f7d826d
28,17,8,15,5,11,46,35,17,0,17,15,43,3,0,21,ENG,715bf047
10,3,5,3,2,3,17,14,17,2,15,12,22,47,0,21,ENG,71ef519e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,728e9b2e
14,6,8,5,1,6,11,5,10,4,6,9,23,42,0,21,ENG,7399c7a8
26,13,20,5,1,9,17,8,25,11,14,30,56,119,0,21,ENG,74b2cd7e
26,10,5,17,4,11,31,20,15,4,11,16,42,20,0,21,ENG,74e12f1e
24,14,8,14,2,11,17,6,8,1,7,9,33,15,1,21,ENG,758dd7f0
31,22,16,8,7,14,35,21,24,1,23,15,46,23,0,21,ENG,75a72a99
30,20,9,14,7,13,44,31,31,2,29,34,64,21,1,21,ENG,76dd1480
30,18,16,12,2,14,43,29,20,4,16,18,48,12,3,21,ENG,77bb1522
19,8,9,9,1,12,25,13,15,9,6,15,34,52,2,21,ENG,77cf6852
48,30,27,16,5,10,18,8,14,5,9,27,75,49,0,21,ENG,77d7c96f
61,36,20,30,11,17,49,32,26,0,26,30,91,14,0,21,ENG,77e84962
15,7,7,7,1,5,17,12,10,3,7,6,21,30,0,21,ENG,78b8ac63
13,9,10,3,0,7,11,4,27,22,5,13,26,88,0,21,ENG,7914b9fe
9,3,2,6,1,4,14,10,2,0,2,2,11,5,0,21,ENG,79300479
3,3,3,0,0,3,4,1,0,0,0,2,5,10,2,21,ENG,7956236f
0,0,0,0,0,0,1,1,0,0,0,1,1,3,3,21,ENG,79b0d6a0
33,18,15,10,8,13,40,27,20,3,17,12,45,17,0,21,ENG,79bc4c45
46,28,19,24,3,17,32,15,18,1,17,15,61,11,2,21,ENG,79c0821a
26,15,12,7,7,10,29,19,19,1,18,22,48,10,0,21,ENG,79c84d1c
3,2,1,1,1,0,4,4,3,2,1,4,7,29,0,21,ENG,7a11550b
34,15,13,17,4,16,36,20,39,7,32,29,63,25,0,21,ENG,7a1f2c08
3,2,3,0,0,3,4,1,0,0,0,2,5,26,7,21,ENG,7a2e46a8
26,11,18,6,2,9,21,12,12,4,8,5,31,11,0,21,ENG,7af88b33
16,9,4,6,6,6,28,22,18,2,16,31,47,8,0,21,ENG,7ba2eaa9
0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,21,ENG,7ba6d84e
15,8,4,11,0,7,23,16,32,4,28,10,25,32,1,21,ENG,7bb5f40e
35,11,18,9,8,13,44,31,31,1,30,20,55,9,0,21,ENG,7c104bb7
2,1,2,0,0,1,1,0,0,0,0,0,2,0,0,21,ENG,7c39363f
8,7,3,5,0,4,10,6,4,1,3,4,12,9,1,21,ENG,7d2d3329
2,1,2,0,0,0,0,0,1,1,0,2,4,8,0,21,ENG,7edfbb8a
58,31,21,29,8,27,54,27,28,10,18,44,102,66,1,21,ENG,7f3b388c
12,6,5,5,2,2,19,17,5,1,4,13,25,2,0,21,ENG,7fcc71d8
63,38,28,28,7,29,73,44,34,11,23,50,113,31,1,21,ENG,803ae100
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,ENG,80c31c97
12,6,4,8,0,5,14,9,7,1,6,4,16,0,0,21,ENG,810e3c74
32,15,6,20,6,13,48,35,28,0,28,10,42,7,0,21,ENG,819aa8e7
25,15,8,12,5,10,39,29,13,4,9,20,45,9,0,21,ENG,819b3158
2,1,2,0,0,2,8,6,1,0,1,2,4,1,0,21,ENG,81d8091f
44,26,14,24,6,11,73,62,43,1,42,36,80,9,0,21,ENG,82927de4
32,16,23,7,2,16,24,8,59,40,19,41,73,172,3,21,ENG,8397a50c
12,8,6,4,2,6,21,15,6,1,5,8,20,16,1,21,ENG,839c14e1
26,12,6,16,4,11,38,27,25,4,21,9,35,4,0,21,ENG,83d074ff
5,4,2,2,1,2,8,6,1,0,1,1,6,2,0,21,ENG,849c826a
0,0,0,0,0,0,3,3,1,0,1,1,1,0,0,21,ENG,8574c61f
14,5,11,3,0,7,13,6,11,5,6,8,22,25,0,21,ENG,85f8571a
49,29,21,25,3,14,56,42,23,4,19,25,74,20,1,21,ENG,862a1c15
14,7,4,7,3,6,15,9,12,2,10,7,21,3,0,21,ENG,86695068
36,26,15,16,5,11,33,22,24,2,22,26,62,37,0,21,ENG,867239d3
29,19,15,12,2,16,24,8,19,7,12,14,43,28,0,21,ENG,86dd77d1
20,12,11,8,1,14,21,7,21,13,8,33,53,86,1,21,ENG,86e7deaf
3,2,1,2,0,3,3,0,3,2,1,3,6,11,0,21,ENG,87935cf3
5,3,3,2,0,2,4,2,7,0,7,5,10,17,0,21,ENG,87f7500e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,88acf83f
20,5,2,10,8,6,30,24,19,0,19,8,28,4,0,21,ENG,892d5bb1
43,25,29,14,0,24,42,18,27,8,19,41,84,87,2,21,ENG,8a7ff278
45,24,24,15,6,24,53,29,25,4,21,23,68,18,1,21,ENG,8aec0537
98,51,45,42,11,54,129,75,51,9,42,48,146,66,0,21,ENG,8b04d6c1
3,1,2,1,0,1,1,0,0,0,0,2,5,5,0,21,ENG,8b529245
2,1,1,1,0,0,10,10,17,3,14,1,3,8,0,21,ENG,8b788c01
13,7,6,6,1,6,16,10,13,0,13,8,21,8,0,21,ENG,8b9ebd03
10,6,6,4,0,4,11,7,3,1,2,9,19,3,0,21,ENG,8d03ca5a
4,2,1,2,1,1,3,2,0,0,0,3,7,4,0,21,ENG,8d228291
58,37,44,12,2,25,43,18,42,26,16,32,90,125,2,21,ENG,8d3c902d
14,9,11,2,1,3,4,1,10,8,2,21,35,36,2,21,ENG,8d62d31a
32,15,16,14,2,14,29,15,54,45,9,43,75,148,2,21,ENG,8df7a2fb
0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,21,ENG,8f62b6ee
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,8fa8f8d2
61,37,23,31,7,27,84,57,38,6,32,43,104,23,2,21,ENG,90f91999
31,18,17,12,2,16,39,23,15,9,6,34,65,21,2,21,ENG,9228b07c
32,18,11,14,7,18,72,54,28,3,25,14,46,8,0,21,ENG,92e7e919
11,5,5,3,3,7,9,2,5,1,4,11,22,9,0,21,ENG,9319781b
1,0,1,0,0,1,1,0,1,0,1,1,2,12,3,21,ENG,9328b835
24,15,12,9,3,10,26,16,12,1,11,34,58,30,0,21,ENG,935e6b8f
21,9,2,11,8,8,27,19,14,4,10,10,31,37,0,21,ENG,93feac6e
9,6,4,4,1,5,9,4,2,0,2,1,10,1,1,21,ENG,966e28d0
75,35,22,38,15,25,69,44,40,2,38,31,106,14,0,21,ENG,9674002f
22,15,12,6,4,12,35,23,16,0,16,9,31,29,1,21,ENG,96bb8cc2
60,41,19,32,9,27,75,48,26,1,25,24,84,19,0,21,ENG,97333cf5
23,14,9,11,3,12,34,22,25,1,24,19,42,14,0,21,ENG,979b811d
83,53,56,25,2,34,57,23,41,10,31,38,121,66,2,21,ENG,984a5a64
8,3,5,3,0,1,13,12,14,9,5,19,27,18,0,21,ENG,989d5705
28,13,11,13,4,8,39,31,18,3,15,15,43,13,0,21,ENG,99813635
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,ENG,9a104dee
28,16,11,13,4,13,21,8,23,1,22,7,35,12,1,21,ENG,9a28eba4
14,6,11,2,1,10,22,12,2,0,2,9,23,23,0,21,ENG,9a71e978
54,32,31,22,1,32,73,41,36,13,23,56,110,91,1,21,ENG,9a9c05db
13,5,6,7,0,6,11,5,11,2,9,12,25,25,0,21,ENG,9ae9eaea
29,16,18,10,1,13,27,14,14,1,13,15,44,25,0,21,ENG,9b398aea
44,28,21,16,7,21,36,15,34,9,25,20,64,44,2,21,ENG,9c94165b
18,10,4,11,3,4,22,18,20,1,19,12,30,13,0,21,ENG,9dbb75ca
3,3,1,2,0,0,0,0,2,1,1,0,3,1,0,21,ENG,9dc96f10
2,1,1,0,1,0,1,1,1,0,1,0,2,2,0,21,ENG,9deaf2c8
12,5,4,6,2,5,16,11,16,0,16,3,15,8,0,21,ENG,9e1035f8
88,54,53,29,6,32,45,13,65,17,48,62,150,84,2,21,ENG,9e525177
0,0,0,0,0,0,0,0,0,0,0,2,2,15,2,21,ENG,9e5708be
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,21,ENG,9f1893b9
17,12,12,4,1,10,16,6,11,2,9,1,18,12,0,21,ENG,9f4647e9
2,1,0,0,2,2,3,1,0,0,0,3,5,1,0,21,ENG,9f472354
55,33,37,15,3,27,41,14,56,37,19,33,88,120,0,21,ENG,9f7c837d
35,24,23,12,0,19,33,14,28,13,15,52,87,115,1,21,ENG,9fbbcf39
5,5,3,1,1,0,1,1,13,11,2,13,18,36,2,21,ENG,a1232f4e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,a179d516
18,9,2,8,8,7,27,20,22,2,20,8,26,10,0,21,ENG,a1d5bd30
15,7,8,3,4,7,20,13,7,1,6,5,20,9,0,21,ENG,a29b1131
31,14,13,15,3,18,42,24,26,5,21,19,50,14,2,21,ENG,a2b105e0
32,16,17,11,4,12,49,37,27,4,23,20,52,15,1,21,ENG,a3b03921
33,20,26,7,0,13,24,11,18,12,6,32,65,84,1,21,ENG,a4ac4b8f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,a4fe8cda
3,1,0,2,1,0,2,2,6,0,6,0,3,5,0,21,ENG,a53649b7
17,10,4,9,4,7,14,7,13,2,11,8,25,16,0,21,ENG,a58bb1e1
18,7,15,2,1,8,15,7,6,4,2,16,34,34,1,21,ENG,a67a09fb
20,14,12,8,0,7,18,11,32,22,10,22,42,59,0,21,ENG,a712ca2b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,a7588cdc
9,3,1,4,4,1,4,3,6,0,6,0,9,3,0,21,ENG,a8748947
2,0,1,1,0,1,1,0,0,0,0,3,5,1,0,21,ENG,a9142dc3
15,9,12,3,0,5,10,5,8,7,1,9,24,30,2,21,ENG,aa54ec6f
0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,21,ENG,aa6f2f2c
63,38,20,30,13,26,59,33,30,2,28,15,78,21,0,21,ENG,aa849a12
15,7,1,7,7,2,9,7,17,6,11,4,19,39,0,21,ENG,ab070c55
1,1,1,0,0,1,1,0,0,0,0,1,2,11,1,21,ENG,ab13a5aa
8,3,3,3,2,7,15,8,5,0,5,8,16,6,0,21,ENG,ab4b3e35
30,17,14,12,4,8,24,16,24,2,22,11,41,9,0,21,ENG,ab651565
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,ab7d7882
17,9,1,11,5,8,21,13,11,1,10,6,23,2,0,21,ENG,abe66106
7,4,1,5,1,1,7,6,20,3,17,7,14,7,0,21,ENG,ac05f970
23,14,13,10,0,11,18,7,37,31,6,23,46,123,3,21,ENG,ac861941
17,8,10,4,3,6,15,9,8,1,7,8,25,10,0,21,ENG,ad1f61f3
9,4,8,1,0,4,10,6,5,1,4,7,16,17,0,21,ENG,ae0a7ddf
27,14,11,13,3,16,35,19,19,3,16,24,51,9,1,21,ENG,ae4fc6a4
33,23,21,10,2,20,39,19,14,4,10,14,47,22,0,21,ENG,ae5019e6
29,17,5,16,8,10,33,23,21,2,19,7,36,24,0,21,ENG,aed3a70f
